Time,Channel A,Channel B
(us),(V),(V)

45.45449667,0.08163702,1.25095400
45.77449667,0.12604140,1.25095400
46.09449667,0.08163702,1.29551100
46.41449667,0.08163702,1.29551100
46.73449666,0.08163702,1.29551100
47.05449666,0.08163702,1.29551100
47.37449666,0.08163702,1.29551100
47.69449666,0.08163702,1.29551100
48.01449666,0.08163702,1.29551100
48.33449665,0.08163702,1.29551100
48.65449665,0.08163702,1.29551100
48.97449665,0.08163702,1.25095400
49.29449665,0.08163702,1.29551100
49.61449665,0.08163702,1.29551100
49.93449664,0.08163702,1.29551100
50.25449664,3.23816700,1.38462500
50.57449664,3.28257100,1.29551100
50.89449664,3.28257100,1.29551100
51.21449664,3.23816700,1.29551100
51.53449663,3.28257100,1.29551100
51.85449663,3.28257100,1.29551100
52.17449663,3.28257100,1.29551100
52.49449663,3.28257100,1.29551100
52.81449663,3.28257100,1.29551100
53.13449662,3.28257100,1.29551100
53.45449662,3.28257100,1.29551100
53.77449662,3.28257100,1.29551100
54.09449662,3.28257100,1.29551100
54.41449662,3.28257100,1.29551100
54.73449662,3.28257100,1.29551100
55.05449661,3.28257100,1.29551100
55.37449661,0.08163702,1.42918200
55.69449661,0.08163702,1.38462500
56.01449661,0.12604140,1.29551100
56.33449661,0.08163702,1.29551100
56.65449660,0.08163702,1.29551100
56.97449660,0.08163702,1.29551100
57.29449660,0.12604140,1.29551100
57.61449660,0.12604140,1.29551100
57.93449660,0.08163702,1.29551100
58.25449659,0.08163702,1.29551100
58.57449659,0.08163702,1.29551100
58.89449659,0.08163702,1.29551100
59.21449659,0.08163702,1.29551100
59.53449659,0.08163702,1.29551100
59.85449658,0.08163702,1.29551100
60.17449658,0.08163702,1.29551100
60.49449658,3.28257100,1.29551100
60.81449658,3.28257100,1.29551100
61.13449658,3.28257100,1.29551100
61.45449657,3.28257100,1.29551100
61.77449657,3.28257100,1.29551100
62.09449657,3.28257100,1.29551100
62.41449657,3.28257100,1.29551100
62.73449657,3.28257100,1.29551100
63.05449656,3.28257100,1.29551100
63.37449656,3.28257100,1.29551100
63.69449656,3.28257100,1.29551100
64.01449656,3.28257100,1.29551100
64.33449656,3.28257100,1.29551100
64.65449655,3.28257100,1.29551100
64.97449655,3.28257100,1.29551100
65.29449655,0.12604140,1.20639700
65.61449655,0.08163702,1.25095400
65.93449655,0.08163702,1.25095400
66.25449655,0.12604140,1.29551100
66.57449654,0.12604140,1.29551100
66.89449654,0.12604140,1.29551100
67.21449654,0.08163702,1.29551100
67.53449654,0.08163702,1.29551100
67.85449654,0.08163702,1.29551100
68.17449653,0.08163702,1.29551100
68.49449653,0.08163702,1.29551100
68.81449653,0.08163702,1.29551100
69.13449653,0.12604140,1.29551100
69.45449653,0.08163702,1.29551100
69.77449652,0.08163702,1.29551100
70.09449652,0.08163702,1.25095400
70.41449652,3.28257100,1.38462500
70.73449652,3.28257100,1.34006800
71.05449652,3.28257100,1.29551100
71.37449651,3.28257100,1.29551100
71.69449651,3.28257100,1.29551100
72.01449651,3.28257100,1.29551100
72.33449651,3.28257100,1.29551100
72.65449651,3.28257100,1.29551100
72.97449650,3.28257100,1.29551100
73.29449650,3.28257100,1.29551100
73.61449650,3.28257100,1.29551100
73.93449650,3.28257100,1.25095400
74.25449650,3.28257100,1.29551100
74.57449649,3.28257100,1.29551100
74.89449649,3.28257100,1.29551100
75.21449649,3.28257100,1.29551100
75.53449649,0.08163702,3.16721100
75.85449649,0.08163702,3.16721100
76.17449648,0.08163702,3.16721100
76.49449648,0.12604140,3.16721100
76.81449648,0.08163702,3.16721100
77.13449648,0.08163702,3.16721100
77.45449648,0.08163702,3.16721100
77.77449648,0.08163702,3.16721100
78.09449647,0.08163702,3.16721100
78.41449647,0.08163702,3.16721100
78.73449647,0.12604140,3.16721100
79.05449647,0.08163702,3.16721100
79.37449647,0.08163702,3.16721100
79.69449646,0.08163702,3.16721100
80.01449646,0.08163702,3.16721100
80.33449646,0.08163702,3.16721100
80.65449646,0.12604140,3.21176800
80.97449646,0.08163702,3.16721100
81.29449645,0.08163702,3.16721100
81.61449645,0.08163702,3.16721100
81.93449645,0.08163702,3.16721100
82.25449645,0.12604140,3.21176800
82.57449645,0.08163702,3.16721100
82.89449644,0.08163702,3.16721100
83.21449644,0.08163702,3.16721100
83.53449644,0.08163702,3.16721100
83.85449644,0.08163702,3.16721100
84.17449644,0.08163702,3.16721100
84.49449643,0.08163702,3.16721100
84.81449643,0.08163702,3.16721100
85.13449643,0.08163702,3.16721100
85.45449643,0.08163702,3.16721100
85.77449643,0.12604140,3.16721100
86.09449642,0.12604140,3.16721100
86.41449642,0.08163702,3.16721100
86.73449642,0.08163702,3.16721100
87.05449642,0.08163702,3.16721100
87.37449642,0.08163702,3.16721100
87.69449641,0.08163702,3.16721100
88.01449641,0.08163702,3.16721100
88.33449641,0.08163702,3.16721100
88.65449641,0.08163702,3.16721100
88.97449641,0.08163702,3.16721100
89.29449641,0.08163702,3.16721100
89.61449640,0.08163702,3.16721100
89.93449640,0.08163702,3.21176800
90.25449640,0.12604140,3.16721100
90.57449640,0.08163702,3.16721100
90.89449640,0.08163702,3.16721100
91.21449639,0.08163702,3.16721100
91.53449639,0.08163702,3.16721100
91.85449639,0.08163702,3.16721100
92.17449639,0.08163702,3.16721100
92.49449639,0.08163702,3.16721100
92.81449638,0.08163702,3.16721100
93.13449638,0.08163702,3.16721100
93.45449638,0.12604140,3.16721100
93.77449638,0.08163702,3.16721100
94.09449638,0.08163702,3.16721100
94.41449637,0.08163702,3.16721100
94.73449637,0.08163702,3.16721100
95.05449637,0.08163702,3.16721100
95.37449637,0.08163702,3.16721100
95.69449637,0.08163702,3.16721100
96.01449636,0.08163702,3.16721100
96.33449636,0.08163702,3.16721100
96.65449636,3.28257100,3.16721100
96.97449636,3.28257100,3.16721100
97.29449636,3.28257100,3.16721100
97.61449635,3.28257100,3.16721100
97.93449635,3.28257100,3.16721100
98.25449635,3.28257100,3.16721100
98.57449635,3.28257100,3.16721100
98.89449635,3.28257100,3.16721100
99.21449634,3.28257100,3.16721100
99.53449634,3.28257100,3.16721100
99.85449634,3.28257100,3.16721100
100.17449634,3.28257100,3.16721100
100.49449634,3.28257100,3.16721100
100.81449634,3.28257100,3.16721100
101.13449633,3.28257100,3.16721100
101.45449633,2.39341400,3.25632500
101.77449633,0.08163702,0.00335704
102.09449633,0.12604140,0.00335704
102.41449633,0.08163702,0.00335704
102.73449632,0.08163702,0.00335704
103.05449632,0.12604140,0.04791406
103.37449632,0.08163702,0.04791406
103.69449632,0.08163702,0.04791406
104.01449632,0.08163702,0.04791406
104.33449631,0.08163702,0.00335704
104.65449631,0.08163702,0.00335704
104.97449631,0.08163702,0.00335704
105.29449631,0.12604140,0.04791406
105.61449631,0.08163702,0.00335704
105.93449630,0.08163702,0.00335704
106.25449630,0.08163702,0.00335704
106.57449630,3.28257100,0.00335704
106.89449630,3.28257100,0.00335704
107.21449630,3.28257100,0.04791406
107.53449629,3.28257100,0.00335704
107.85449629,3.28257100,0.00335704
108.17449629,3.28257100,0.00335704
108.49449629,3.28257100,0.00335704
108.81449629,3.28257100,0.04791406
109.13449628,3.28257100,0.04791406
109.45449628,3.28257100,0.00335704
109.77449628,3.28257100,0.00335704
110.09449628,3.28257100,0.00335704
110.41449628,3.28257100,0.00335704
110.73449627,3.28257100,0.00335704
111.05449627,3.28257100,0.00335704
111.37449627,3.28257100,0.04791406
111.69449627,0.08163702,0.00335704
112.01449627,0.08163702,0.00335704
112.33449627,0.08163702,0.00335704
112.65449626,0.08163702,0.00335704
112.97449626,0.12604140,0.00335704
113.29449626,0.08163702,0.00335704
113.61449626,0.08163702,0.00335704
113.93449626,0.08163702,0.00335704
114.25449625,0.08163702,0.00335704
114.57449625,0.08163702,0.00335704
114.89449625,0.08163702,0.00335704
115.21449625,0.08163702,0.00335704
115.53449625,0.08163702,0.00335704
115.85449624,0.08163702,0.00335704
116.17449624,0.08163702,0.00335704
116.49449624,0.08163702,0.00335704
116.81449624,3.28257100,0.04791406
117.13449624,3.28257100,0.00335704
117.45449623,3.28257100,0.00335704
117.77449623,3.28257100,0.00335704
118.09449623,3.28257100,0.00335704
118.41449623,3.28257100,0.00335704
118.73449623,3.28257100,0.00335704
119.05449622,3.28257100,0.00335704
119.37449622,3.28257100,0.00335704
119.69449622,3.28257100,0.00335704
120.01449622,3.28257100,0.00335704
120.33449622,3.28257100,0.04791406
120.65449621,3.28257100,0.00335704
120.97449621,3.28257100,0.00335704
121.29449621,3.28257100,0.00335704
121.61449621,0.12604140,0.00335704
121.93449621,0.08163702,0.00335704
122.25449620,0.08163702,0.04791406
122.57449620,0.12604140,0.00335704
122.89449620,0.12604140,0.00335704
123.21449620,0.08163702,0.00335704
123.53449620,0.08163702,0.00335704
123.85449620,0.08163702,0.00335704
124.17449619,0.08163702,0.00335704
124.49449619,0.12604140,0.00335704
124.81449619,0.08163702,0.00335704
125.13449619,0.08163702,0.00335704
125.45449619,0.08163702,0.00335704
125.77449618,0.12604140,0.00335704
126.09449618,0.08163702,0.00335704
126.41449618,0.08163702,0.00335704
126.73449618,3.28257100,0.00335704
127.05449618,3.28257100,0.00335704
127.37449617,3.28257100,0.00335704
127.69449617,3.28257100,0.00335704
128.01449617,3.28257100,0.04791406
128.33449617,3.28257100,0.00335704
128.65449617,3.28257100,0.00335704
128.97449616,3.28257100,0.00335704
129.29449616,3.28257100,0.00335704
129.61449616,3.28257100,0.00335704
129.93449616,3.28257100,0.04791406
130.25449616,3.28257100,0.00335704
130.57449615,3.28257100,0.00335704
130.89449615,3.28257100,0.00335704
131.21449615,3.28257100,0.00335704
131.53449615,3.28257100,0.00335704
131.85449615,0.12604140,3.16721100
132.17449614,0.08163702,3.16721100
132.49449614,0.12604140,3.16721100
132.81449614,0.08163702,3.16721100
133.13449614,0.08163702,3.16721100
133.45449614,0.08163702,3.16721100
133.77449613,0.08163702,3.16721100
134.09449613,0.12604140,3.16721100
134.41449613,0.08163702,3.16721100
134.73449613,0.08163702,3.16721100
135.05449613,0.12604140,3.16721100
135.37449612,0.08163702,3.16721100
135.69449612,0.12604140,3.16721100
136.01449612,0.08163702,3.16721100
136.33449612,0.12604140,3.16721100
136.65449612,3.23816700,3.16721100
136.97449612,3.28257100,3.16721100
137.29449611,3.28257100,3.16721100
137.61449611,3.28257100,3.16721100
137.93449611,3.28257100,3.16721100
138.25449611,3.28257100,3.16721100
138.57449611,3.28257100,3.16721100
138.89449610,3.28257100,3.16721100
139.21449610,3.28257100,3.16721100
139.53449610,3.28257100,3.16721100
139.85449610,3.28257100,3.16721100
140.17449610,3.28257100,3.16721100
140.49449609,3.28257100,3.16721100
140.81449609,3.28257100,3.16721100
141.13449609,3.28257100,3.16721100
141.45449609,3.28257100,3.16721100
141.77449609,0.12604140,0.04791406
142.09449608,0.08163702,0.00335704
142.41449608,0.08163702,0.00335704
142.73449608,0.08163702,0.00335704
143.05449608,0.08163702,0.04791406
143.37449608,0.12604140,0.04791406
143.69449607,0.08163702,0.00335704
144.01449607,0.12604140,0.00335704
144.33449607,0.08163702,0.00335704
144.65449607,0.12604140,0.00335704
144.97449607,0.08163702,0.04791406
145.29449606,0.12604140,0.04791406
145.61449606,0.08163702,0.00335704
145.93449606,0.08163702,0.00335704
146.25449606,0.08163702,0.00335704
146.57449606,0.08163702,0.00335704
146.89449605,3.28257100,0.00335704
147.21449605,3.28257100,0.00335704
147.53449605,3.28257100,0.00335704
147.85449605,3.28257100,0.00335704
148.17449605,3.28257100,0.00335704
148.49449605,3.28257100,0.00335704
148.81449604,3.28257100,0.00335704
149.13449604,3.28257100,0.04791406
149.45449604,3.28257100,0.00335704
149.77449604,3.28257100,0.00335704
150.09449604,3.28257100,0.00335704
150.41449603,3.28257100,0.00335704
150.73449603,3.28257100,0.00335704
151.05449603,3.28257100,0.00335704
151.37449603,3.28257100,0.00335704
151.69449603,0.12604140,-0.04119999
152.01449602,0.08163702,0.00335704
152.33449602,0.08163702,0.00335704
152.65449602,0.12604140,0.00335704
152.97449602,0.12604140,0.00335704
153.29449602,0.08163702,0.00335704
153.61449601,0.08163702,0.00335704
153.93449601,0.08163702,0.00335704
154.25449601,0.08163702,0.00335704
154.57449601,0.12604140,0.00335704
154.89449601,0.12604140,0.00335704
155.21449600,0.08163702,0.00335704
155.53449600,0.08163702,0.00335704
155.85449600,0.08163702,0.00335704
156.17449600,0.08163702,0.00335704
156.49449600,0.08163702,0.00335704
156.81449599,3.28257100,0.00335704
157.13449599,3.28257100,0.00335704
157.45449599,3.28257100,0.00335704
157.77449599,3.28257100,0.00335704
158.09449599,3.28257100,0.00335704
158.41449598,3.28257100,0.00335704
158.73449598,3.28257100,0.00335704
159.05449598,3.28257100,0.00335704
159.37449598,3.28257100,0.00335704
159.69449598,3.28257100,0.00335704
160.01449598,3.28257100,0.00335704
160.33449597,3.28257100,0.00335704
160.65449597,3.28257100,0.00335704
160.97449597,3.28257100,0.00335704
161.29449597,3.28257100,0.00335704
161.61449597,3.28257100,0.00335704
161.93449596,0.08163702,0.00335704
162.25449596,0.12604140,0.00335704
162.57449596,0.12604140,0.00335704
162.89449596,0.12604140,0.00335704
163.21449596,0.08163702,0.00335704
163.53449595,0.08163702,0.00335704
163.85449595,0.08163702,0.00335704
164.17449595,0.12604140,0.00335704
164.49449595,0.08163702,0.00335704
164.81449595,0.08163702,0.00335704
165.13449594,0.08163702,0.00335704
165.45449594,0.08163702,0.00335704
165.77449594,0.12604140,0.00335704
166.09449594,0.08163702,0.00335704
166.41449594,0.08163702,0.00335704
166.73449593,3.14920500,0.00335704
167.05449593,3.28257100,0.00335704
167.37449593,3.28257100,0.00335704
167.69449593,3.28257100,0.00335704
168.01449593,3.28257100,0.04791406
168.33449592,3.28257100,0.00335704
168.65449592,3.28257100,0.00335704
168.97449592,3.28257100,0.00335704
169.29449592,3.28257100,0.00335704
169.61449592,3.28257100,0.00335704
169.93449591,3.32712800,0.00335704
170.25449591,3.28257100,0.00335704
170.57449591,3.28257100,0.00335704
170.89449591,3.28257100,0.00335704
171.21449591,3.28257100,0.00335704
171.53449591,3.28257100,0.00335704
171.85449590,0.12604140,3.16721100
172.17449590,0.12604140,3.16721100
172.49449590,0.12604140,3.16721100
172.81449590,0.08163702,2.09769000
173.13449590,0.08163702,1.60756200
173.45449589,0.12604140,1.42918200
173.77449589,0.12604140,1.38462500
174.09449589,0.12604140,1.34006800
174.41449589,0.08163702,1.29551100
174.73449589,0.12604140,1.29551100
175.05449588,0.08163702,1.29551100
175.37449588,0.08163702,1.29551100
175.69449588,0.12604140,1.29551100
176.01449588,0.12604140,1.29551100
176.33449588,0.12604140,1.29551100
176.65449587,0.08163702,1.29551100
176.97449587,0.08163702,1.29551100
177.29449587,0.08163702,1.29551100
177.61449587,0.12604140,1.29551100
177.93449587,0.12604140,1.29551100
178.25449586,0.08163702,1.29551100
178.57449586,0.08163702,1.29551100
178.89449586,0.08163702,1.29551100
179.21449586,0.12604140,1.29551100
179.53449586,0.12604140,1.29551100
179.85449585,0.12604140,1.29551100
180.17449585,0.08163702,1.29551100
180.49449585,0.08163702,1.29551100
180.81449585,0.08163702,1.29551100
181.13449585,0.08163702,1.29551100
181.45449584,0.12604140,1.29551100
181.77449584,0.08163702,1.29551100
182.09449584,0.08163702,1.29551100
182.41449584,0.08163702,1.29551100
182.73449584,0.08163702,1.29551100
183.05449584,0.08163702,1.29551100
183.37449583,0.12604140,1.29551100
183.69449583,0.08163702,1.29551100
184.01449583,0.08163702,1.29551100
184.33449583,0.08163702,1.29551100
184.65449583,0.08163702,1.29551100
184.97449582,0.08163702,1.29551100
185.29449582,0.08163702,1.29551100
185.61449582,0.08163702,1.29551100
185.93449582,0.08163702,1.29551100
186.25449582,0.08163702,1.29551100
186.57449581,0.08163702,1.29551100
186.89449581,0.08163702,1.29551100
187.21449581,0.08163702,1.29551100
187.53449581,0.12604140,1.29551100
187.85449581,0.08163702,1.29551100
188.17449580,0.08163702,1.29551100
188.49449580,0.08163702,1.29551100
188.81449580,0.08163702,1.29551100
189.13449580,0.12604140,1.29551100
189.45449580,0.08163702,1.29551100
189.77449579,0.08163702,1.29551100
190.09449579,0.08163702,1.29551100
190.41449579,0.08163702,1.29551100
190.73449579,0.12604140,1.29551100
191.05449579,0.12604140,1.29551100
191.37449578,0.08163702,1.29551100
191.69449578,0.08163702,1.29551100
192.01449578,0.08163702,1.25095400
192.33449578,0.08163702,1.29551100
192.65449578,0.12604140,1.29551100
192.97449577,0.12604140,1.29551100
193.29449577,0.08163702,1.29551100
193.61449577,0.08163702,1.29551100
193.93449577,0.08163702,1.29551100
194.25449577,0.08163702,1.29551100
194.57449577,0.08163702,1.29551100
194.89449576,0.08163702,1.29551100
195.21449576,0.08163702,1.29551100
195.53449576,0.12604140,1.29551100
195.85449576,0.08163702,1.25095400
196.17449576,0.08163702,1.29551100
196.49449575,0.12604140,1.29551100
196.81449575,0.08163702,1.29551100
197.13449575,0.08163702,1.29551100
197.45449575,0.08163702,1.29551100
197.77449575,0.08163702,1.29551100
198.09449574,0.08163702,1.29551100
198.41449574,0.08163702,1.29551100
198.73449574,0.08163702,1.29551100
199.05449574,0.08163702,1.29551100
199.37449574,0.12604140,1.29551100
199.69449573,0.08163702,1.29551100
200.01449573,0.08163702,1.29551100
200.33449573,0.08163702,1.29551100
200.65449573,0.12604140,1.29551100
200.97449573,0.08163702,1.29551100
201.29449572,0.08163702,1.29551100
201.61449572,0.08163702,1.29551100
201.93449572,0.08163702,1.29551100
202.25449572,0.08163702,1.29551100
202.57449572,0.08163702,1.29551100
202.89449571,0.08163702,1.29551100
203.21449571,0.08163702,1.29551100
203.53449571,0.08163702,1.29551100
203.85449571,0.08163702,1.29551100
204.17449571,0.08163702,1.29551100
204.49449570,0.08163702,1.29551100
204.81449570,0.08163702,1.25095400
205.13449570,0.08163702,1.29551100
205.45449570,0.08163702,1.29551100
205.77449570,0.08163702,1.29551100
206.09449570,0.12604140,1.29551100
206.41449569,0.08163702,1.29551100
206.73449569,0.08163702,1.29551100
207.05449569,0.08163702,1.29551100
207.37449569,0.08163702,1.29551100
207.69449569,0.08163702,1.29551100
208.01449568,0.08163702,1.29551100
208.33449568,0.12604140,1.29551100
208.65449568,0.08163702,1.29551100
208.97449568,0.08163702,1.29551100
209.29449568,0.08163702,1.29551100
209.61449567,0.08163702,1.29551100
209.93449567,0.12604140,1.29551100
210.25449567,0.08163702,1.29551100
210.57449567,0.12604140,1.29551100
210.89449567,0.08163702,1.29551100
211.21449566,0.08163702,1.29551100
211.53449566,0.08163702,1.29551100
211.85449566,0.08163702,1.29551100
212.17449566,0.08163702,1.29551100
212.49449566,0.08163702,1.29551100
212.81449565,0.08163702,1.29551100
213.13449565,0.08163702,1.29551100
213.45449565,0.08163702,1.29551100
213.77449565,0.12604140,1.29551100
214.09449565,0.12604140,1.29551100
214.41449564,0.08163702,1.29551100
214.73449564,0.08163702,1.29551100
215.05449564,0.08163702,1.29551100
215.37449564,0.08163702,1.29551100
215.69449564,0.08163702,1.29551100
216.01449563,0.08163702,1.29551100
216.33449563,0.08163702,1.25095400
216.65449563,0.08163702,1.29551100
216.97449563,0.08163702,1.29551100
217.29449563,0.08163702,1.29551100
217.61449563,0.12604140,1.29551100
217.93449562,0.08163702,1.29551100
218.25449562,0.08163702,1.29551100
218.57449562,0.08163702,1.29551100
218.89449562,0.08163702,1.29551100
219.21449562,0.08163702,1.29551100
219.53449561,0.08163702,1.29551100
219.85449561,0.12604140,1.29551100
220.17449561,0.08163702,1.29551100
220.49449561,0.08163702,1.29551100
220.81449561,0.08163702,1.29551100
221.13449560,0.08163702,1.29551100
221.45449560,0.08163702,1.29551100
221.77449560,0.08163702,1.29551100
222.09449560,0.08163702,1.29551100
222.41449560,0.08163702,1.29551100
222.73449559,0.08163702,1.29551100
223.05449559,0.08163702,1.29551100
223.37449559,0.08163702,1.29551100
223.69449559,0.08163702,1.29551100
224.01449559,0.08163702,1.29551100
224.33449558,0.08163702,1.29551100
224.65449558,0.08163702,1.29551100
224.97449558,0.08163702,1.29551100
225.29449558,0.08163702,1.29551100
225.61449558,0.08163702,1.29551100
225.93449557,0.08163702,1.29551100
226.25449557,0.08163702,1.29551100
226.57449557,0.08163702,1.29551100
226.89449557,0.08163702,1.29551100
227.21449557,0.08163702,1.29551100
227.53449556,0.12604140,1.29551100
227.85449556,0.08163702,1.29551100
228.17449556,0.08163702,1.29551100
228.49449556,0.08163702,1.29551100
228.81449556,0.08163702,1.29551100
229.13449556,0.08163702,1.29551100
229.45449555,0.08163702,1.29551100
229.77449555,0.08163702,1.29551100
230.09449555,0.08163702,1.29551100
230.41449555,0.08163702,1.25095400
230.73449555,0.12604140,1.29551100
231.05449554,0.08163702,1.29551100
231.37449554,0.12604140,1.29551100
231.69449554,0.08163702,1.29551100
232.01449554,0.08163702,1.29551100
232.33449554,0.08163702,1.29551100
232.65449553,0.08163702,1.29551100
232.97449553,0.08163702,1.29551100
233.29449553,0.12604140,1.29551100
233.61449553,0.08163702,1.29551100
233.93449553,0.08163702,1.29551100
234.25449552,0.08163702,1.29551100
234.57449552,0.08163702,1.29551100
234.89449552,0.12604140,1.29551100
235.21449552,0.08163702,1.29551100
235.53449552,0.08163702,1.29551100
235.85449551,0.08163702,1.29551100
236.17449551,0.08163702,1.29551100
236.49449551,0.08163702,1.29551100
236.81449551,0.08163702,1.29551100
237.13449551,0.08163702,1.29551100
237.45449550,0.08163702,1.29551100
237.77449550,0.08163702,1.29551100
238.09449550,0.08163702,1.29551100
238.41449550,0.08163702,1.29551100
238.73449550,0.12604140,1.29551100
239.05449549,0.12604140,1.29551100
239.37449549,0.08163702,1.29551100
239.69449549,0.08163702,1.29551100
240.01449549,0.08163702,1.29551100
240.33449549,0.08163702,1.29551100
240.65449549,0.08163702,1.29551100
240.97449548,0.08163702,1.29551100
241.29449548,0.08163702,1.29551100
241.61449548,0.08163702,1.25095400
241.93449548,0.08163702,1.29551100
242.25449548,0.08163702,1.29551100
242.57449547,0.12604140,1.29551100
242.89449547,0.08163702,1.29551100
243.21449547,0.08163702,1.29551100
243.53449547,0.08163702,1.29551100
243.85449547,0.08163702,1.29551100
244.17449546,0.08163702,1.29551100
244.49449546,0.08163702,1.29551100
244.81449546,0.08163702,1.29551100
245.13449546,0.08163702,1.29551100
245.45449546,0.08163702,1.29551100
245.77449545,0.08163702,1.29551100
246.09449545,0.08163702,1.29551100
246.41449545,0.08163702,1.29551100
246.73449545,0.12604140,1.29551100
247.05449545,0.08163702,1.29551100
247.37449544,0.08163702,1.29551100
247.69449544,0.08163702,1.29551100
248.01449544,0.08163702,1.29551100
248.33449544,0.12604140,1.29551100
248.65449544,0.08163702,1.29551100
248.97449543,0.08163702,1.29551100
249.29449543,0.08163702,1.29551100
249.61449543,0.08163702,1.29551100
249.93449543,0.08163702,1.29551100
250.25449543,0.08163702,1.29551100
250.57449542,0.08163702,1.29551100
250.89449542,0.08163702,1.29551100
251.21449542,0.08163702,1.29551100
251.53449542,0.08163702,1.29551100
251.85449542,0.08163702,1.29551100
252.17449542,0.12604140,1.29551100
252.49449541,0.08163702,1.29551100
252.81449541,0.08163702,1.29551100
253.13449541,0.08163702,1.29551100
253.45449541,0.08163702,1.29551100
253.77449541,0.12604140,1.29551100
254.09449540,0.08163702,1.29551100
254.41449540,0.08163702,1.29551100
254.73449540,0.08163702,1.29551100
255.05449540,0.08163702,1.29551100
255.37449540,0.08163702,1.29551100
255.69449539,0.08163702,1.29551100
256.01449539,0.08163702,1.29551100
256.33449539,0.08163702,1.29551100
256.65449539,0.08163702,1.29551100
256.97449539,0.08163702,1.29551100
257.29449538,0.08163702,1.29551100
257.61449538,0.08163702,1.29551100
257.93449538,0.08163702,1.29551100
258.25449538,0.08163702,1.02816900
258.57449538,0.12604140,1.16184000
258.89449537,0.08163702,1.20639700
259.21449537,0.08163702,1.25095400
259.53449537,0.12604140,1.29551100
259.85449537,0.08163702,1.29551100
260.17449537,0.12604140,1.34006800
260.49449536,0.08163702,1.29551100
260.81449536,0.08163702,1.29551100
261.13449536,0.08163702,1.29551100
261.45449536,0.08163702,1.29551100
261.77449536,0.08163702,1.29551100
262.09449535,0.08163702,1.29551100
262.41449535,0.08163702,1.25095400
262.73449535,0.08163702,1.29551100
263.05449535,0.08163702,1.29551100
263.37449535,0.12604140,1.29551100
263.69449535,0.08163702,1.29551100
264.01449534,0.08163702,1.29551100
264.33449534,0.08163702,1.29551100
264.65449534,0.08163702,1.29551100
264.97449534,0.08163702,1.29551100
265.29449534,0.08163702,1.29551100
265.61449533,0.08163702,1.29551100
265.93449533,0.08163702,1.29551100
266.25449533,0.08163702,1.29551100
266.57449533,0.08163702,1.29551100
266.89449533,0.08163702,1.29551100
267.21449532,0.12604140,1.29551100
267.53449532,0.12604140,1.29551100
267.85449532,0.08163702,1.29551100
268.17449532,0.08163702,1.29551100
268.49449532,0.08163702,1.29551100
268.81449531,0.08163702,1.29551100
269.13449531,0.12604140,1.29551100
269.45449531,0.08163702,1.29551100
269.77449531,0.08163702,1.29551100
270.09449531,0.08163702,1.29551100
270.41449530,0.08163702,1.29551100
270.73449530,0.08163702,1.29551100
271.05449530,0.08163702,1.29551100
271.37449530,0.08163702,1.29551100
271.69449530,0.08163702,1.29551100
272.01449529,0.08163702,1.29551100
272.33449529,0.08163702,1.29551100
272.65449529,0.08163702,1.29551100
272.97449529,0.08163702,1.29551100
273.29449529,0.08163702,1.29551100
273.61449528,0.08163702,1.29551100
273.93449528,0.08163702,1.29551100
274.25449528,0.08163702,1.29551100
274.57449528,0.08163702,1.29551100
274.89449528,0.12604140,1.29551100
275.21449528,0.08163702,1.29551100
275.53449527,0.08163702,1.25095400
275.85449527,0.08163702,1.29551100
276.17449527,0.08163702,1.29551100
276.49449527,0.08163702,1.29551100
276.81449527,0.08163702,1.29551100
277.13449526,0.08163702,1.29551100
277.45449526,0.08163702,1.29551100
277.77449526,0.08163702,1.29551100
278.09449526,0.08163702,1.25095400
278.41449526,0.08163702,1.29551100
278.73449525,0.12604140,1.29551100
279.05449525,0.08163702,1.29551100
279.37449525,0.08163702,1.29551100
279.69449525,0.08163702,1.29551100
280.01449525,0.08163702,1.29551100
280.33449524,0.08163702,1.29551100
280.65449524,0.08163702,1.29551100
280.97449524,0.12604140,1.29551100
281.29449524,0.08163702,1.29551100
281.61449524,0.08163702,1.25095400
281.93449523,0.08163702,1.29551100
282.25449523,0.08163702,1.29551100
282.57449523,0.12604140,1.29551100
282.89449523,0.12604140,1.29551100
283.21449523,0.08163702,1.29551100
283.53449522,0.08163702,1.29551100
283.85449522,0.08163702,1.29551100
284.17449522,0.08163702,1.29551100
284.49449522,3.28257100,1.38462500
284.81449522,3.28257100,1.34006800
285.13449521,3.28257100,1.29551100
285.45449521,3.28257100,1.29551100
285.77449521,3.28257100,1.29551100
286.09449521,3.28257100,1.29551100
286.41449521,3.28257100,1.29551100
286.73449521,3.28257100,1.29551100
287.05449520,3.28257100,1.29551100
287.37449520,3.28257100,1.29551100
287.69449520,3.28257100,1.29551100
288.01449520,3.28257100,1.29551100
288.33449520,3.28257100,1.29551100
288.65449519,3.28257100,1.29551100
288.97449519,3.28257100,1.29551100
289.29449519,3.28257100,1.29551100
289.61449519,0.08163702,1.25095400
289.93449519,0.08163702,1.25095400
290.25449518,0.12604140,1.29551100
290.57449518,0.08163702,1.29551100
290.89449518,0.08163702,1.29551100
291.21449518,0.08163702,1.29551100
291.53449518,0.08163702,1.29551100
291.85449517,0.08163702,1.29551100
292.17449517,0.08163702,1.29551100
292.49449517,0.08163702,1.29551100
292.81449517,0.08163702,1.29551100
293.13449517,0.08163702,1.29551100
293.45449516,0.08163702,1.29551100
